id	filename	md5	size	state
ec203de9-710d-42e2-86ff-9fa853116460	TCGA-J2-A4AD-01A-01-TSA.1B4E7C9F-CBEA-4FCE-B109-BCE80EFDF018.svs	02062311b9b75989a3363e04bc87080d	227177207	released
e243a4b9-4349-4c01-860f-8a3f0c04c15f	nationwidechildrens.org_ssf.TCGA-62-A46P.xml	b67576ac4519aa51dfb1229be2c41bd1	15138	released
50fc035e-d7f2-4b96-b48b-ddd597c8d381	TCGA-86-8054-01A-01-TS1.1ea30d7b-fce1-4660-baeb-2eba417800b4.svs	f66e5ea464a61df83bf31bedbd4571ac	1195829753	released
a65943a6-ebc7-437f-8ad2-33986201f908	TCGA-62-A46P-01A-01-TS1.B5E86BA2-E157-44FA-B066-321DDF5092D5.svs	cd6bc0651401f053b39a7139136b0dd8	285218909	released
8df8285a-a4be-4b1b-9db0-96ce0dd5bff4	nationwidechildrens.org_ssf.TCGA-86-8054.xml	69645516a685fdb93ac2a8543d804e80	14900	released
0e64c462-0c17-4e84-bb04-96976f01f62b	TCGA-55-8089-01Z-00-DX1.da4d99ff-4a7c-45a3-b79c-039c0c9e9712.svs	7061358165b4de6bb18916271f336691	55701329	released
2dd8e980-5439-4186-846a-afddc81b9653	nationwidechildrens.org_ssf.TCGA-67-3771.xml	c1fecf9044876487ac190ceae6bba774	15711	released
ea304269-56b4-4500-b2f0-31eeaf38d617	TCGA-97-8179-01A-01-TS1.a0f057a9-7b89-4161-a0a4-52adc66153d5.svs	f19656f58521cc5291568ae19d70ef5f	79402357	released
e55a51ef-3817-4ef2-b593-239233796972	nationwidechildrens.org_biospecimen.TCGA-97-8179.xml	7181b3239e4d4740a04276e5d561787a	61681	released
38852b0f-6531-43f3-b333-6ebe4476de56	TCGA-97-8179-01Z-00-DX1.5501338a-dd89-4c41-8267-5baaaea71643.svs	bf7c403098ea70b0e982fe161be0d1dd	1496988114	released
8990dd53-af77-4e66-a8e3-6f87ec8ce398	nationwidechildrens.org_ssf.TCGA-97-8179.xml	02fc3ba318fa32805c9f1c04959efc74	14905	released
7d790d3d-01a1-4724-a66d-cf82a619a5f5	TCGA-49-6744-01A-01-BS1.a4a23863-20cf-483d-936c-0b0e512eacf2.svs	756c5659d16d7a570d7d1faec10689e3	324445905	released
2982fec2-c2bf-455e-846d-733544c16d8d	TCGA-67-3771-01A-01-BS1.8bcf3f0b-fedd-4eb0-8e29-585ddd074805.svs	3cfa1cc6f22998b3a223546260b95b17	138174525	released
e4212c77-183b-4c06-aed1-4e6dd0d5ad44	nationwidechildrens.org_biospecimen.TCGA-55-A48Y.xml	2dd25d9555cd5c6ac588d25b5b770bf9	60558	released
3057a4a6-a497-4292-a5c5-7b9e893ffc25	TCGA-55-A48Y-01A-01-TS1.7E687316-BAFB-47A4-90C6-35BCDDA253CD.svs	25d933e20f74d929e55cab6e0c310463	136109876	released
3c4c3504-ffdc-47f7-bdc4-f8509921a0bf	nationwidechildrens.org_ssf.TCGA-38-4625.xml	78d532917ad59a3e853aca593f06c59f	19139	released
52b242eb-7940-4d64-9ea5-5e40b4bfd38c	nationwidechildrens.org_ssf.TCGA-97-8176.xml	88192d9be10100905e4bd4d19ca8915a	14947	released
9dd4b784-4b58-426d-967c-66d939d218fd	nationwidechildrens.org_biospecimen.TCGA-MP-A4SW.xml	ad2c229e0d0e505dbdaf3ffd57b9bba8	56889	released
c39c1d2d-1e4f-4abe-9f5e-c553476de755	nationwidechildrens.org_ssf.TCGA-MP-A4SW.xml	2494c9afebea453da916813611839afa	15160	released
08135962-587e-4efa-a566-3be44385ebb3	TCGA-MP-A4SW-01Z-00-DX1.A6651B25-A35A-4BDE-9EBF-D264A02003C8.svs	7e40160918d6e622ba225715e35c4fb3	829833729	released
50a7de44-fafa-4d45-8f99-ecd97fd4e36c	TCGA-50-5931-01A-01-BS1.129de2cf-4da5-4e16-80c6-181288bfeff6.svs	527c5ac2ba8b8945bf2dfa5f4e49be05	164832043	released
9e2f73b5-17e5-441d-87df-93c82b560d76	nationwidechildrens.org_ssf.TCGA-55-A48Z.xml	30dbd4043bd6a36aaffe63b3701997ec	14920	released
975b42b0-3c2e-493f-8477-73380a2d3052	nationwidechildrens.org_ssf.TCGA-97-7552.xml	e34ae1b1f5a345caf2901d2aceee2ecc	15711	released
015862cf-a450-48fa-b987-f993729436a6	TCGA-97-7552-01Z-00-DX1.a5ab8959-ff7a-4287-b014-87439957fb67.svs	648eb0ab86e3b1c71319ed608568348d	464874613	released
7a3d8733-4aa6-4ac6-87c6-35b123b8e8fc	TCGA-69-7763-01A-01-BS1.357e610f-fd28-46a2-9f80-ae8a9d4e7b02.svs	a24985002d6112d7479df236ac38c261	49908315	released
2b3c3587-4f7e-4605-8f2d-a62c4b8bfc05	nationwidechildrens.org_ssf.TCGA-91-6829.xml	084ed9a372bbe2f57b85d06735fcd0ab	15739	released
3410a55a-1ea8-427a-83ee-10da4f472dcb	nationwidechildrens.org_ssf.TCGA-78-8662.xml	45116e47458fdbb751ee17051a1db218	15150	released
0f80b2b2-8d72-4990-abf1-e83e0ba435a3	nationwidechildrens.org_ssf.TCGA-69-7763.xml	931d8e335e8c4a2361ef009dc8b5753c	15680	released
acf87f55-3faf-43ad-9ae5-8108431d9fd5	TCGA-69-7763-01A-01-TS1.2a937a3f-d597-4f60-ad84-2d29f313e0ad.svs	59cc46e27358333e8ca58013a1b0a93a	42621479	released
