id	filename	md5	size	state
22254f58-23d2-4cdb-a307-8a18544ad2df	TCGA-12-0819-01A-01-TS1.f94b9687-a5b8-4390-bd23-c913769e45be.svs	68ae97f5166487812be5bcb9e46e1300	242282599	released
9c0d173d-5b83-4c22-a337-e8941e077a13	nationwidechildrens.org_ssf.TCGA-06-6391.xml	b5ef973a91b848887b29b049c54e74b6	14567	released
5f2abc28-46b8-4fff-b97d-bff8237ee007	TCGA-14-1454-01Z-00-DX3.fecc5a30-809d-4654-aad5-39c8b1b70607.svs	9f08d7fc3d7d5e889fe3c6e89c70cb08	35432025	released
01683a50-ac4f-4b78-94cf-d5123aebdc83	TCGA-06-0127-01A-01-BS1.06d123be-37ef-4b00-89cb-4066ab09ea4d.svs	7e48ff3428e0167ae3f7262672a8758e	157888759	released
9adc3e98-9fbb-4262-b1d3-3c0043304e87	TCGA-06-0127-01Z-00-DX2.f1ab580e-88c3-4fb3-ab6e-114b0a89c4f1.svs	14d3ec7e5f34bf6f462c23cf7033710e	196413703	released
57f252cb-2cc2-486a-99e4-7d2f10bc63b3	TCGA-14-1454-01A-01-TS1.8b23bfe7-ff29-4d63-b7a5-481a52a80bfa.svs	2f66e2635f3e951e41febc5520e2ae3c	244784735	released
55d6b1f1-fd2c-4cde-8fb4-288d6e5a6c85	nationwidechildrens.org_biospecimen.TCGA-06-6391.xml	97ee627866f53b52a33315f8502bc96f	60338	released
9b912603-0f95-47bc-b62f-6d865c2f01f4	nationwidechildrens.org_biospecimen.TCGA-02-0107.xml	752830ad0432bdbdcdc20b89a87823c1	98476	released
4868fe0d-2cf9-4f3c-8af3-044de4407108	TCGA-02-0107-01A-01-BS1.eba0a7b0-f054-4231-ba6f-270dc3db47cc.svs	515f42d9e5d9e995f2ba29c682979a9a	322578043	released
bc285102-5716-470e-9a0f-7202436cdf43	TCGA-06-0189-01Z-00-DX1.1d688f71-dfa3-482e-98f8-d667201b50ed.svs	2d62c7f50f3402e04c6d25d7a50916bf	850484035	released
4a644913-867b-428c-83b0-73f64124d76f	TCGA-06-0189-01Z-00-DX4.bc4d88a2-dd59-41b4-9218-e3cb458bb5f4.svs	1016f94af8a182ba49d16fb39802cde7	916476095	released
9416e6a8-b6bd-4abd-a8f0-f3a242637842	TCGA-06-0189-01A-01-BS1.75b86af5-ff7d-4300-bf03-3878b2178bbb.svs	23b19669936e4554b4b6403205d14214	91138965	released
9a077f11-d7e1-476b-8df8-10952ba39130	nationwidechildrens.org_biospecimen.TCGA-32-2495.xml	ba9dfba1593fe04fbf31b9606ffe3b2f	79703	released
513d920a-ff01-4775-b8c8-f7e7d951ea8d	nationwidechildrens.org_biospecimen.TCGA-16-1045.xml	32a41c8d90148c2e15bd39baf53c4482	101022	released
316a3b26-6ff5-4627-94a5-c9ee8fba700b	nationwidechildrens.org_biospecimen.TCGA-06-0147.xml	04c9978db45c7485cc5df43839b6cbf9	158558	released
